"Identyfikator Produktu (ID)";"Indeks produktu";"Atrybut (Nazwa:Typ:Pozycja)*";"Wartość (Wartość:Pozycja)*"
480;"";"Rozmiar:select:1";"XL"
480;"";"Rozmiar:select:1";"XXL"
481;"";"Rozmiar:select:1";"M"
481;"";"Rozmiar:select:1";"L"
481;"";"Rozmiar:select:1";"XL"
481;"";"Rozmiar:select:1";"XXL"
482;"";"Rozmiar:select:1";"M"
482;"";"Rozmiar:select:1";"L"
482;"";"Rozmiar:select:1";"XL"
482;"";"Rozmiar:select:1";"XXL"
483;"";"Rozmiar:select:1";"M"
483;"";"Rozmiar:select:1";"L"
483;"";"Rozmiar:select:1";"XL"
483;"";"Rozmiar:select:1";"XXL"
484;"";"Rozmiar:select:1";"M"
484;"";"Rozmiar:select:1";"L"
484;"";"Rozmiar:select:1";"XL"
484;"";"Rozmiar:select:1";"XXL"
485;"";"Rozmiar:select:1";"M"
485;"";"Rozmiar:select:1";"L"
485;"";"Rozmiar:select:1";"XL"
485;"";"Rozmiar:select:1";"XXL"
486;"";"Rozmiar:select:1";"M"
486;"";"Rozmiar:select:1";"L"
486;"";"Rozmiar:select:1";"XL"
486;"";"Rozmiar:select:1";"XXL"
487;"";"Rozmiar:select:1";"M"
487;"";"Rozmiar:select:1";"L"
487;"";"Rozmiar:select:1";"XL"
487;"";"Rozmiar:select:1";"XXL"
488;"";"Rozmiar:select:1";"M"
488;"";"Rozmiar:select:1";"L"
488;"";"Rozmiar:select:1";"XL"
488;"";"Rozmiar:select:1";"XXL"
489;"";"Rozmiar:select:1";"M"
489;"";"Rozmiar:select:1";"L"
489;"";"Rozmiar:select:1";"XL"
489;"";"Rozmiar:select:1";"XXL"
490;"";"Rozmiar:select:1";"M"
490;"";"Rozmiar:select:1";"L"
490;"";"Rozmiar:select:1";"XL"
490;"";"Rozmiar:select:1";"XXL"
491;"";"Rozmiar:select:1";"M"
491;"";"Rozmiar:select:1";"L"
491;"";"Rozmiar:select:1";"XL"
491;"";"Rozmiar:select:1";"XXL"
492;"";"Rozmiar:select:1";"39-41"
492;"";"Rozmiar:select:1";"42-43"
492;"";"Rozmiar:select:1";"44-46"
493;"";"Rozmiar:select:1";"39-41"
493;"";"Rozmiar:select:1";"42-43"
493;"";"Rozmiar:select:1";"44-46"
494;"";"Rozmiar:select:1";"39-41"
494;"";"Rozmiar:select:1";"42-43"
494;"";"Rozmiar:select:1";"44-46"
495;"";"Rozmiar:select:1";"39-41"
495;"";"Rozmiar:select:1";"42-43"
495;"";"Rozmiar:select:1";"44-46"
496;"";"Rozmiar:select:1";"39-41"
496;"";"Rozmiar:select:1";"42-43"
496;"";"Rozmiar:select:1";"44-46"
497;"";"Rozmiar:select:1";"39-41"
497;"";"Rozmiar:select:1";"42-43"
497;"";"Rozmiar:select:1";"44-46"
498;"";"Rozmiar:select:1";"39-41"
498;"";"Rozmiar:select:1";"42-43"
498;"";"Rozmiar:select:1";"44-46"
499;"";"Rozmiar:select:1";"39-41"
499;"";"Rozmiar:select:1";"42-43"
499;"";"Rozmiar:select:1";"44-46"
500;"";"Rozmiar:select:1";"39-41"
500;"";"Rozmiar:select:1";"42-43"
500;"";"Rozmiar:select:1";"44-46"
501;"";"Rozmiar:select:1";"39-41"
501;"";"Rozmiar:select:1";"42-43"
501;"";"Rozmiar:select:1";"44-46"
502;"";"Rozmiar:select:1";"39-41"
502;"";"Rozmiar:select:1";"42-43"
502;"";"Rozmiar:select:1";"44-46"
503;"";"Rozmiar:select:1";"39-41"
503;"";"Rozmiar:select:1";"42-43"
503;"";"Rozmiar:select:1";"44-46"
504;"";"Rozmiar:select:1";"39-41"
504;"";"Rozmiar:select:1";"42-43"
504;"";"Rozmiar:select:1";"44-46"
505;"";"Rozmiar:select:1";"39-41"
505;"";"Rozmiar:select:1";"42-43"
505;"";"Rozmiar:select:1";"44-46"
506;"";"Rozmiar:select:1";"39-41"
506;"";"Rozmiar:select:1";"42-43"
506;"";"Rozmiar:select:1";"44-46"
507;"";"Rozmiar:select:1";"39-41"
507;"";"Rozmiar:select:1";"42-43"
507;"";"Rozmiar:select:1";"44-46"
508;"";"Rozmiar:select:1";"39-41"
508;"";"Rozmiar:select:1";"42-43"
508;"";"Rozmiar:select:1";"44-46"
509;"";"Rozmiar:select:1";"39-41"
509;"";"Rozmiar:select:1";"42-43"
509;"";"Rozmiar:select:1";"44-46"
510;"";"Rozmiar:select:1";"39-41"
510;"";"Rozmiar:select:1";"42-43"
510;"";"Rozmiar:select:1";"44-46"
511;"";"Rozmiar:select:1";"39-41"
511;"";"Rozmiar:select:1";"42-43"
511;"";"Rozmiar:select:1";"44-46"
512;"";"Rozmiar:select:1";"39-41"
512;"";"Rozmiar:select:1";"42-43"
512;"";"Rozmiar:select:1";"44-46"
513;"";"Rozmiar:select:1";"39-41"
513;"";"Rozmiar:select:1";"42-43"
513;"";"Rozmiar:select:1";"44-46"
514;"";"Rozmiar:select:1";"39-41"
514;"";"Rozmiar:select:1";"42-43"
514;"";"Rozmiar:select:1";"44-46"
515;"";"Rozmiar:select:1";"39-41"
515;"";"Rozmiar:select:1";"42-43"
515;"";"Rozmiar:select:1";"44-46"
586;"";"Rozmiar:select:1";"34"
586;"";"Rozmiar:select:1";"36"
586;"";"Rozmiar:select:1";"38"
586;"";"Rozmiar:select:1";"40"
586;"";"Rozmiar:select:1";"42"
586;"";"Rozmiar:select:1";"44"
587;"";"Rozmiar:select:1";"34"
587;"";"Rozmiar:select:1";"36"
587;"";"Rozmiar:select:1";"38"
587;"";"Rozmiar:select:1";"40"
587;"";"Rozmiar:select:1";"42"
587;"";"Rozmiar:select:1";"44"
588;"";"Rozmiar:select:1";"34/36"
588;"";"Rozmiar:select:1";"38/40"
588;"";"Rozmiar:select:1";"42/44"
589;"";"Rozmiar:select:1";"34/36"
589;"";"Rozmiar:select:1";"38/40"
589;"";"Rozmiar:select:1";"42/44"
590;"";"Rozmiar:select:1";"38/40"
590;"";"Rozmiar:select:1";"42/44"
591;"";"Rozmiar:select:1";"34"
591;"";"Rozmiar:select:1";"36"
591;"";"Rozmiar:select:1";"38"
591;"";"Rozmiar:select:1";"40"
591;"";"Rozmiar:select:1";"42"
591;"";"Rozmiar:select:1";"44"
592;"";"Rozmiar:select:1";"34"
592;"";"Rozmiar:select:1";"36"
592;"";"Rozmiar:select:1";"38"
592;"";"Rozmiar:select:1";"40"
592;"";"Rozmiar:select:1";"42"
593;"";"Rozmiar:select:1";"34"
593;"";"Rozmiar:select:1";"36"
593;"";"Rozmiar:select:1";"38"
593;"";"Rozmiar:select:1";"40"
593;"";"Rozmiar:select:1";"42"
593;"";"Rozmiar:select:1";"44"
594;"";"Rozmiar:select:1";"34"
594;"";"Rozmiar:select:1";"36"
594;"";"Rozmiar:select:1";"38"
594;"";"Rozmiar:select:1";"40"
594;"";"Rozmiar:select:1";"42"
594;"";"Rozmiar:select:1";"44"
595;"";"Rozmiar:select:1";"34"
595;"";"Rozmiar:select:1";"36"
595;"";"Rozmiar:select:1";"38"
595;"";"Rozmiar:select:1";"40"
595;"";"Rozmiar:select:1";"42"
595;"";"Rozmiar:select:1";"44"
596;"";"Rozmiar:select:1";"S"
596;"";"Rozmiar:select:1";"M"
596;"";"Rozmiar:select:1";"L"
596;"";"Rozmiar:select:1";"XL"
596;"";"Rozmiar:select:1";"XS"
597;"";"Rozmiar:select:1";"S"
597;"";"Rozmiar:select:1";"M"
597;"";"Rozmiar:select:1";"L"
597;"";"Rozmiar:select:1";"XL"
597;"";"Rozmiar:select:1";"XS"
598;"";"Rozmiar:select:1";"S"
598;"";"Rozmiar:select:1";"M"
598;"";"Rozmiar:select:1";"L"
598;"";"Rozmiar:select:1";"XL"
598;"";"Rozmiar:select:1";"XS"
599;"";"Rozmiar:select:1";"S"
599;"";"Rozmiar:select:1";"M"
599;"";"Rozmiar:select:1";"L"
599;"";"Rozmiar:select:1";"XL"
599;"";"Rozmiar:select:1";"XS"
600;"";"Rozmiar:select:1";"S"
600;"";"Rozmiar:select:1";"M"
600;"";"Rozmiar:select:1";"L"
600;"";"Rozmiar:select:1";"XL"
600;"";"Rozmiar:select:1";"XS"
601;"";"Rozmiar:select:1";"S"
601;"";"Rozmiar:select:1";"M"
601;"";"Rozmiar:select:1";"L"
601;"";"Rozmiar:select:1";"XL"
601;"";"Rozmiar:select:1";"XS"
602;"";"Rozmiar:select:1";"XS"
602;"";"Rozmiar:select:1";"S"
602;"";"Rozmiar:select:1";"M"
602;"";"Rozmiar:select:1";"L"
602;"";"Rozmiar:select:1";"XL"
603;"";"Rozmiar:select:1";"XS"
603;"";"Rozmiar:select:1";"S"
603;"";"Rozmiar:select:1";"M"
603;"";"Rozmiar:select:1";"L"
603;"";"Rozmiar:select:1";"XL"
604;"";"Rozmiar:select:1";"XS"
604;"";"Rozmiar:select:1";"S"
604;"";"Rozmiar:select:1";"M"
604;"";"Rozmiar:select:1";"L"
604;"";"Rozmiar:select:1";"XL"
605;"";"Rozmiar:select:1";"XS"
605;"";"Rozmiar:select:1";"S"
605;"";"Rozmiar:select:1";"M"
605;"";"Rozmiar:select:1";"L"
605;"";"Rozmiar:select:1";"XL"
606;"";"Rozmiar:select:1";"XS"
606;"";"Rozmiar:select:1";"S"
606;"";"Rozmiar:select:1";"M"
606;"";"Rozmiar:select:1";"L"
606;"";"Rozmiar:select:1";"XL"
607;"";"Rozmiar:select:1";"XS"
607;"";"Rozmiar:select:1";"S"
607;"";"Rozmiar:select:1";"M"
607;"";"Rozmiar:select:1";"L"
607;"";"Rozmiar:select:1";"XL"
608;"";"Rozmiar:select:1";"XS"
608;"";"Rozmiar:select:1";"S"
608;"";"Rozmiar:select:1";"M"
608;"";"Rozmiar:select:1";"L"
608;"";"Rozmiar:select:1";"XL"
609;"";"Rozmiar:select:1";"XS"
609;"";"Rozmiar:select:1";"S"
609;"";"Rozmiar:select:1";"M"
609;"";"Rozmiar:select:1";"L"
609;"";"Rozmiar:select:1";"XL"
610;"";"Rozmiar:select:1";"S"
610;"";"Rozmiar:select:1";"M"
610;"";"Rozmiar:select:1";"L"
610;"";"Rozmiar:select:1";"XL"
611;"";"Rozmiar:select:1";"XS"
611;"";"Rozmiar:select:1";"S"
611;"";"Rozmiar:select:1";"M"
611;"";"Rozmiar:select:1";"L"
611;"";"Rozmiar:select:1";"XL"
612;"";"Rozmiar:select:1";"XS"
612;"";"Rozmiar:select:1";"S"
612;"";"Rozmiar:select:1";"M"
612;"";"Rozmiar:select:1";"L"
612;"";"Rozmiar:select:1";"XL"
613;"";"Rozmiar:select:1";"XS"
613;"";"Rozmiar:select:1";"S"
613;"";"Rozmiar:select:1";"M"
613;"";"Rozmiar:select:1";"L"
613;"";"Rozmiar:select:1";"XL"
614;"";"Rozmiar:select:1";"34"
614;"";"Rozmiar:select:1";"36"
614;"";"Rozmiar:select:1";"38"
614;"";"Rozmiar:select:1";"40"
614;"";"Rozmiar:select:1";"42"
614;"";"Rozmiar:select:1";"44"
615;"";"Rozmiar:select:1";"36"
615;"";"Rozmiar:select:1";"38"
615;"";"Rozmiar:select:1";"40"
615;"";"Rozmiar:select:1";"42"
615;"";"Rozmiar:select:1";"44"
616;"";"Rozmiar:select:1";"34"
616;"";"Rozmiar:select:1";"36"
616;"";"Rozmiar:select:1";"38"
616;"";"Rozmiar:select:1";"40"
616;"";"Rozmiar:select:1";"42"
616;"";"Rozmiar:select:1";"44"
617;"";"Rozmiar:select:1";"34"
617;"";"Rozmiar:select:1";"36"
617;"";"Rozmiar:select:1";"38"
617;"";"Rozmiar:select:1";"40"
617;"";"Rozmiar:select:1";"42"
617;"";"Rozmiar:select:1";"44"
618;"";"Rozmiar:select:1";"34"
618;"";"Rozmiar:select:1";"36"
618;"";"Rozmiar:select:1";"38"
618;"";"Rozmiar:select:1";"40"
618;"";"Rozmiar:select:1";"42"
619;"";"Rozmiar:select:1";"34"
619;"";"Rozmiar:select:1";"36"
619;"";"Rozmiar:select:1";"38"
619;"";"Rozmiar:select:1";"40"
619;"";"Rozmiar:select:1";"42"
620;"";"Rozmiar:select:1";"34"
620;"";"Rozmiar:select:1";"36"
620;"";"Rozmiar:select:1";"38"
620;"";"Rozmiar:select:1";"40"
620;"";"Rozmiar:select:1";"42"
620;"";"Rozmiar:select:1";"44"
621;"";"Rozmiar:select:1";"34"
621;"";"Rozmiar:select:1";"36"
621;"";"Rozmiar:select:1";"38"
621;"";"Rozmiar:select:1";"40"
621;"";"Rozmiar:select:1";"42"
621;"";"Rozmiar:select:1";"44"
622;"";"Rozmiar:select:1";"34"
622;"";"Rozmiar:select:1";"36"
622;"";"Rozmiar:select:1";"38"
622;"";"Rozmiar:select:1";"40"
622;"";"Rozmiar:select:1";"42"
623;"";"Rozmiar:select:1";"34"
623;"";"Rozmiar:select:1";"36"
623;"";"Rozmiar:select:1";"38"
623;"";"Rozmiar:select:1";"40"
623;"";"Rozmiar:select:1";"42"
623;"";"Rozmiar:select:1";"44"
624;"";"Rozmiar:select:1";"S"
624;"";"Rozmiar:select:1";"M"
624;"";"Rozmiar:select:1";"L"
624;"";"Rozmiar:select:1";"XL"
625;"";"Rozmiar:select:1";"S"
625;"";"Rozmiar:select:1";"M"
625;"";"Rozmiar:select:1";"L"
625;"";"Rozmiar:select:1";"XL"
626;"";"Rozmiar:select:1";"S"
626;"";"Rozmiar:select:1";"M"
626;"";"Rozmiar:select:1";"L"
626;"";"Rozmiar:select:1";"XL"
627;"";"Rozmiar:select:1";"S"
627;"";"Rozmiar:select:1";"M"
627;"";"Rozmiar:select:1";"L"
627;"";"Rozmiar:select:1";"XL"
628;"";"Rozmiar:select:1";"S"
628;"";"Rozmiar:select:1";"M"
628;"";"Rozmiar:select:1";"L"
628;"";"Rozmiar:select:1";"XL"
629;"";"Rozmiar:select:1";"S"
629;"";"Rozmiar:select:1";"M"
629;"";"Rozmiar:select:1";"L"
629;"";"Rozmiar:select:1";"XL"
630;"";"Rozmiar:select:1";"S"
630;"";"Rozmiar:select:1";"M"
630;"";"Rozmiar:select:1";"L"
630;"";"Rozmiar:select:1";"XL"
631;"";"Rozmiar:select:1";"XS"
631;"";"Rozmiar:select:1";"S"
631;"";"Rozmiar:select:1";"M"
631;"";"Rozmiar:select:1";"L"
632;"";"Rozmiar:select:1";"XS"
632;"";"Rozmiar:select:1";"S"
632;"";"Rozmiar:select:1";"M"
632;"";"Rozmiar:select:1";"L"
632;"";"Rozmiar:select:1";"XL"
633;"";"Rozmiar:select:1";"S"
633;"";"Rozmiar:select:1";"M"
633;"";"Rozmiar:select:1";"L"
633;"";"Rozmiar:select:1";"XL"
634;"";"Rozmiar:select:1";"S"
634;"";"Rozmiar:select:1";"M"
634;"";"Rozmiar:select:1";"L"
634;"";"Rozmiar:select:1";"XL"
635;"";"Rozmiar:select:1";"S"
635;"";"Rozmiar:select:1";"M"
635;"";"Rozmiar:select:1";"L"
635;"";"Rozmiar:select:1";"XL"
636;"";"Rozmiar:select:1";"S"
636;"";"Rozmiar:select:1";"M"
636;"";"Rozmiar:select:1";"L"
636;"";"Rozmiar:select:1";"XL"
637;"";"Rozmiar:select:1";"S"
637;"";"Rozmiar:select:1";"M"
637;"";"Rozmiar:select:1";"L"
637;"";"Rozmiar:select:1";"XL"
638;"";"Rozmiar:select:1";"S"
638;"";"Rozmiar:select:1";"M"
638;"";"Rozmiar:select:1";"L"
638;"";"Rozmiar:select:1";"XL"
639;"";"Rozmiar:select:1";"S"
639;"";"Rozmiar:select:1";"M"
639;"";"Rozmiar:select:1";"L"
639;"";"Rozmiar:select:1";"XL"
640;"";"Rozmiar:select:1";"S"
640;"";"Rozmiar:select:1";"M"
640;"";"Rozmiar:select:1";"L"
640;"";"Rozmiar:select:1";"XL"
641;"";"Rozmiar:select:1";"XS"
641;"";"Rozmiar:select:1";"S"
641;"";"Rozmiar:select:1";"M"
641;"";"Rozmiar:select:1";"L"
642;"";"Rozmiar:select:1";"S"
642;"";"Rozmiar:select:1";"M"
642;"";"Rozmiar:select:1";"L"
642;"";"Rozmiar:select:1";"XL"
643;"";"Rozmiar:select:1";"S"
643;"";"Rozmiar:select:1";"M"
643;"";"Rozmiar:select:1";"L"
643;"";"Rozmiar:select:1";"XL"
644;"";"Rozmiar:select:1";"S"
644;"";"Rozmiar:select:1";"M"
644;"";"Rozmiar:select:1";"L"
644;"";"Rozmiar:select:1";"XL"
645;"";"Rozmiar:select:1";"34"
645;"";"Rozmiar:select:1";"36"
645;"";"Rozmiar:select:1";"38"
645;"";"Rozmiar:select:1";"40"
645;"";"Rozmiar:select:1";"42"
646;"";"Rozmiar:select:1";"34"
646;"";"Rozmiar:select:1";"36"
646;"";"Rozmiar:select:1";"38"
646;"";"Rozmiar:select:1";"40"
646;"";"Rozmiar:select:1";"42"
646;"";"Rozmiar:select:1";"44"
647;"";"Rozmiar:select:1";"34"
647;"";"Rozmiar:select:1";"36"
647;"";"Rozmiar:select:1";"38"
647;"";"Rozmiar:select:1";"40"
647;"";"Rozmiar:select:1";"42"
648;"";"Rozmiar:select:1";"34"
648;"";"Rozmiar:select:1";"36"
648;"";"Rozmiar:select:1";"38"
648;"";"Rozmiar:select:1";"40"
648;"";"Rozmiar:select:1";"42"
648;"";"Rozmiar:select:1";"44"
649;"";"Rozmiar:select:1";"34"
649;"";"Rozmiar:select:1";"36"
649;"";"Rozmiar:select:1";"38"
649;"";"Rozmiar:select:1";"40"
649;"";"Rozmiar:select:1";"42"
649;"";"Rozmiar:select:1";"44"
650;"";"Rozmiar:select:1";"34"
650;"";"Rozmiar:select:1";"36"
650;"";"Rozmiar:select:1";"38"
650;"";"Rozmiar:select:1";"40"
650;"";"Rozmiar:select:1";"42"
650;"";"Rozmiar:select:1";"44"
651;"";"Rozmiar:select:1";"34"
651;"";"Rozmiar:select:1";"36"
651;"";"Rozmiar:select:1";"38"
651;"";"Rozmiar:select:1";"40"
651;"";"Rozmiar:select:1";"42"
652;"";"Rozmiar:select:1";"34"
652;"";"Rozmiar:select:1";"36"
652;"";"Rozmiar:select:1";"38"
652;"";"Rozmiar:select:1";"40"
652;"";"Rozmiar:select:1";"42"
652;"";"Rozmiar:select:1";"44"
653;"";"Rozmiar:select:1";"34"
653;"";"Rozmiar:select:1";"36"
653;"";"Rozmiar:select:1";"38"
653;"";"Rozmiar:select:1";"40"
653;"";"Rozmiar:select:1";"42"
654;"";"Rozmiar:select:1";"34"
654;"";"Rozmiar:select:1";"36"
654;"";"Rozmiar:select:1";"38"
654;"";"Rozmiar:select:1";"40"
654;"";"Rozmiar:select:1";"42"
655;"";"Rozmiar:select:1";"34"
655;"";"Rozmiar:select:1";"36"
655;"";"Rozmiar:select:1";"38"
655;"";"Rozmiar:select:1";"40"
655;"";"Rozmiar:select:1";"42"
655;"";"Rozmiar:select:1";"44"
656;"";"Rozmiar:select:1";"34"
656;"";"Rozmiar:select:1";"36"
656;"";"Rozmiar:select:1";"38"
656;"";"Rozmiar:select:1";"40"
656;"";"Rozmiar:select:1";"42"
656;"";"Rozmiar:select:1";"44"
657;"";"Rozmiar:select:1";"34"
657;"";"Rozmiar:select:1";"36"
657;"";"Rozmiar:select:1";"38"
657;"";"Rozmiar:select:1";"40"
657;"";"Rozmiar:select:1";"42"
657;"";"Rozmiar:select:1";"44"
658;"";"Rozmiar:select:1";"34"
658;"";"Rozmiar:select:1";"36"
658;"";"Rozmiar:select:1";"38"
658;"";"Rozmiar:select:1";"40"
658;"";"Rozmiar:select:1";"42"
659;"";"Rozmiar:select:1";"34"
659;"";"Rozmiar:select:1";"36"
659;"";"Rozmiar:select:1";"38"
659;"";"Rozmiar:select:1";"40"
659;"";"Rozmiar:select:1";"42"
660;"";"Rozmiar:select:1";"34"
660;"";"Rozmiar:select:1";"36"
660;"";"Rozmiar:select:1";"38"
660;"";"Rozmiar:select:1";"40"
660;"";"Rozmiar:select:1";"42"
660;"";"Rozmiar:select:1";"44"
661;"";"Rozmiar:select:1";"34"
661;"";"Rozmiar:select:1";"36"
661;"";"Rozmiar:select:1";"38"
661;"";"Rozmiar:select:1";"40"
661;"";"Rozmiar:select:1";"42"
662;"";"Rozmiar:select:1";"34"
662;"";"Rozmiar:select:1";"36"
662;"";"Rozmiar:select:1";"38"
662;"";"Rozmiar:select:1";"40"
662;"";"Rozmiar:select:1";"42"
662;"";"Rozmiar:select:1";"44"
663;"";"Rozmiar:select:1";"34"
663;"";"Rozmiar:select:1";"36"
663;"";"Rozmiar:select:1";"38"
663;"";"Rozmiar:select:1";"40"
663;"";"Rozmiar:select:1";"42"
663;"";"Rozmiar:select:1";"44"
664;"";"Rozmiar:select:1";"34"
664;"";"Rozmiar:select:1";"36"
664;"";"Rozmiar:select:1";"38"
664;"";"Rozmiar:select:1";"40"
664;"";"Rozmiar:select:1";"42"
664;"";"Rozmiar:select:1";"44"
665;"";"Rozmiar:select:1";"34"
665;"";"Rozmiar:select:1";"36"
665;"";"Rozmiar:select:1";"38"
665;"";"Rozmiar:select:1";"40"
665;"";"Rozmiar:select:1";"42"
666;"";"Rozmiar:select:1";"34"
666;"";"Rozmiar:select:1";"36"
666;"";"Rozmiar:select:1";"38"
666;"";"Rozmiar:select:1";"40"
666;"";"Rozmiar:select:1";"42"
666;"";"Rozmiar:select:1";"44"
667;"";"Rozmiar:select:1";"34"
667;"";"Rozmiar:select:1";"36"
667;"";"Rozmiar:select:1";"38"
667;"";"Rozmiar:select:1";"40"
667;"";"Rozmiar:select:1";"42"
667;"";"Rozmiar:select:1";"44"
668;"";"Rozmiar:select:1";"34"
668;"";"Rozmiar:select:1";"36"
668;"";"Rozmiar:select:1";"38"
668;"";"Rozmiar:select:1";"40"
669;"";"Rozmiar:select:1";"34"
669;"";"Rozmiar:select:1";"36"
669;"";"Rozmiar:select:1";"38"
669;"";"Rozmiar:select:1";"40"
670;"";"Rozmiar:select:1";"34"
670;"";"Rozmiar:select:1";"36"
670;"";"Rozmiar:select:1";"38"
670;"";"Rozmiar:select:1";"40"
670;"";"Rozmiar:select:1";"42"
670;"";"Rozmiar:select:1";"44"
671;"";"Rozmiar:select:1";"34"
671;"";"Rozmiar:select:1";"36"
671;"";"Rozmiar:select:1";"38"
671;"";"Rozmiar:select:1";"40"
671;"";"Rozmiar:select:1";"42"
671;"";"Rozmiar:select:1";"44"
672;"";"Rozmiar:select:1";"34"
672;"";"Rozmiar:select:1";"36"
672;"";"Rozmiar:select:1";"38"
672;"";"Rozmiar:select:1";"40"
672;"";"Rozmiar:select:1";"42"
672;"";"Rozmiar:select:1";"44"
673;"";"Rozmiar:select:1";"34"
673;"";"Rozmiar:select:1";"36"
673;"";"Rozmiar:select:1";"38"
673;"";"Rozmiar:select:1";"40"
673;"";"Rozmiar:select:1";"42"
673;"";"Rozmiar:select:1";"44"
674;"";"Rozmiar:select:1";"34"
674;"";"Rozmiar:select:1";"36"
674;"";"Rozmiar:select:1";"38"
674;"";"Rozmiar:select:1";"40"
675;"";"Rozmiar:select:1";"36"
675;"";"Rozmiar:select:1";"38"
675;"";"Rozmiar:select:1";"40"
676;"";"Rozmiar:select:1";"34"
676;"";"Rozmiar:select:1";"36"
676;"";"Rozmiar:select:1";"38"
676;"";"Rozmiar:select:1";"40"
676;"";"Rozmiar:select:1";"42"
677;"";"Rozmiar:select:1";"XS"
677;"";"Rozmiar:select:1";"S"
677;"";"Rozmiar:select:1";"M"
677;"";"Rozmiar:select:1";"L"
677;"";"Rozmiar:select:1";"XL"
678;"";"Rozmiar:select:1";"34"
678;"";"Rozmiar:select:1";"36"
678;"";"Rozmiar:select:1";"38"
678;"";"Rozmiar:select:1";"40"
678;"";"Rozmiar:select:1";"42"
679;"";"Rozmiar:select:1";"XS"
679;"";"Rozmiar:select:1";"S"
679;"";"Rozmiar:select:1";"M"
679;"";"Rozmiar:select:1";"L"
679;"";"Rozmiar:select:1";"XL"
680;"";"Rozmiar:select:1";"36"
680;"";"Rozmiar:select:1";"37"
680;"";"Rozmiar:select:1";"38"
680;"";"Rozmiar:select:1";"39"
680;"";"Rozmiar:select:1";"40"
681;"";"Rozmiar:select:1";"36"
681;"";"Rozmiar:select:1";"37"
681;"";"Rozmiar:select:1";"38"
681;"";"Rozmiar:select:1";"39"
681;"";"Rozmiar:select:1";"40"
682;"";"Rozmiar:select:1";"36"
682;"";"Rozmiar:select:1";"37"
682;"";"Rozmiar:select:1";"38"
682;"";"Rozmiar:select:1";"39"
682;"";"Rozmiar:select:1";"40"
683;"";"Rozmiar:select:1";"36"
683;"";"Rozmiar:select:1";"37"
683;"";"Rozmiar:select:1";"38"
683;"";"Rozmiar:select:1";"39"
683;"";"Rozmiar:select:1";"40"
684;"";"Rozmiar:select:1";"36"
684;"";"Rozmiar:select:1";"37"
684;"";"Rozmiar:select:1";"38"
684;"";"Rozmiar:select:1";"39"
684;"";"Rozmiar:select:1";"40"
685;"";"Rozmiar:select:1";"Brak"
686;"";"Rozmiar:select:1";"Brak"
687;"";"Rozmiar:select:1";"S"
687;"";"Rozmiar:select:1";"M"
687;"";"Rozmiar:select:1";"L"
688;"";"Rozmiar:select:1";"S"
688;"";"Rozmiar:select:1";"M"
688;"";"Rozmiar:select:1";"L"
690;"";"Rozmiar:select:1";"S/M"
690;"";"Rozmiar:select:1";"L/XL"
