"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"Cena zawiera podatek. (brutto)ID reguły podatkuKoszt własnyW sprzedaży (0 lub 1)";"Wartość rabatu";"Procent rabatu";"Rabat od dnia (rrrr-mm-dd)";"Rabat do dnia (rrrr-mm-dd)";"Indeks #"
141;1;"Spodnie dresowe";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2953"
142;1;"Bluza z kapturem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2840"
143;1;"Bluza z kapturem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2952"
144;1;"Sportowa bluza z ozdobnymi lampasami";"TataKobasa";"399,90";"";"";"";1;"119,91";"";"";"";"0000XA1713"
145;1;"Sportowa bluza z ozdobnymi lampasami";"TataKobasa";"399,90";"";"";"";1;"119,91";"";"";"";"0000XA1714"
146;1;"Spodnie dresowe z przeszyciami";"TataKobasa";"249,90";"";"";"";1;"149,91";"";"";"";"0000XA1867"
147;1;"Spodnie dresowe z ozdobnymi lampasami";"TataKobasa";"249,90";"";"";"";1;"169,91";"";"";"";"0000RX1533"
148;1;"Spodnie dresowe z ozdobnymi lampasami";"TataKobasa";"249,90";"";"";"";1;"149,91";"";"";"";"0000RX1534"
149;1;"Joggery cargo";"TataKobasa";"349,90";"";"";"";1;"179,91";"";"";"";"0000XA1643"
150;1;"Spodnie dzianinowe z przeszyciami";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000RX2513"
151;1;"Spodnie dresowe";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2868"
152;1;"Spodnie dresowe";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2953"
153;1;"Joggery z ozdobnymi lampasami";"TataKobasa";"299,90";"";"";"";1;"99,91";"";"";"";"0000XA1715"
154;1;"Joggery z ozdobnymi lampasami";"TataKobasa";"299,90";"";"";"";1;"99,91";"";"";"";"0000XA1716"
155;1;"Spodnie dzianinowe o kroju slim fit z przeszyciami";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2571"
156;1;"VISTULA|PZPN - Wełniany garnitur o kroju super slim";"TataKobasa";"1999,90";"";"";"";1;"";"";"";"";"2VV9VI2730"
157;1;"Garnitur o kroju super slim w kratę";"TataKobasa";"2499,90";"";"";"";1;"";"";"";"";"2V60LT2533"
158;1;"Garnitur o kroju super slim w kratę";"TataKobasa";"1999,90";"";"";"";1;"";"";"";"";"2V29VI2502"
159;1;"Garnitur o kroju super slim";"TataKobasa";"1799,90";"";"";"";1;"";"";"";"";"2VD4VI2692"
160;1;"Garnitur 3-częściowy o kroju super slim";"TataKobasa";"2199,90";"";"";"";1;"";"";"";"";"1VK4VI2515"
161;1;"Garnitur o kroju slim fit w kratę";"TataKobasa";"1799,90";"";"";"";1;"";"";"";"";"2V38VI2689"
162;1;"Garnitur o kroju super slim w mikrowzór";"TataKobasa";"1599,90";"";"";"";1;"";"";"";"";"2V29VI2680"
163;1;"Garnitur o kroju super slim w kratę";"TataKobasa";"1799,90";"";"";"";1;"";"";"";"";"2OZ3VI2568"
164;1;"Garnitur o kroju slim w mikrowzór";"TataKobasa";"1599,90";"";"";"";1;"";"";"";"";"2VI5VI2693"
165;1;"Garnitur o kroju super slim";"TataKobasa";"1599,90";"";"";"";1;"";"";"";"";"2V21VI1654"
166;1;"Garnitur o kroju slim fit w kratę";"TataKobasa";"1899,90";"";"";"";1;"";"";"";"";"2N62VI2568"
167;1;"Garnitur o kroju super slim w mikrowzór";"TataKobasa";"1599,90";"";"";"";1;"";"";"";"";"2V95VI2693"
168;1;"Garnitur o kroju super slim w kratę";"TataKobasa";"2499,90";"";"";"";1;"";"";"";"";"2V60LT2517"
169;1;"Garnitur 3-częściowy o kroju super slim";"TataKobasa";"2199,90";"";"";"";1;"";"";"";"";"1VX9VI2688"
170;1;"Garnitur o kroju super slim";"TataKobasa";"1799,90";"";"";"";1;"";"";"";"";"2O12VI2688"
171;1;"Garnitur o kroju super slim";"TataKobasa";"1599,90";"";"";"";1;"";"";"";"";"2V95VI1667"
172;1;"Garnitur o kroju super slim";"TataKobasa";"1599,90";"";"";"";1;"";"";"";"";"2V95VI1668"
173;1;"Garnitur o kroju super slim";"TataKobasa";"1799,90";"";"";"";1;"";"";"";"";"2V96VI2145"
174;1;"Garnitur o kroju super slim w mikrowzór";"TataKobasa";"1699,90";"";"";"";1;"";"";"";"";"2OZ2VI2076"
175;1;"Garnitur o kroju slim fit w kratę";"TataKobasa";"2399,90";"";"";"";1;"";"";"";"";"2V98LT2008"
176;1;"Garnitur o kroju super slim";"TataKobasa";"1499,90";"";"";"";1;"";"";"";"";"2O12VI2152"
177;1;"Garnitur 3-częściowy o kroju super slim";"TataKobasa";"2199,90";"";"";"";1;"";"";"";"";"1VY1VI2145"
178;1;"Garnitur o kroju super slim w mikrowzór";"TataKobasa";"1599,90";"";"";"";1;"";"";"";"";"2V95VI2630"
179;1;"Garnitur o kroju super slim";"TataKobasa";"1799,90";"";"";"";1;"";"";"";"";"2O12VI2155"
180;1;"MIX & MATCH - Spodnie super slim do garnituru";"TataKobasa";"549,90";"";"";"";1;"";"";"";"";"7L92BV0101"
181;1;"MIX & MATCH - Klasyczna marynarka wełniana do garnituru";"TataKobasa";"949,90";"";"";"";1;"499,91";"";"";"";"6C59BV0102"
182;1;"MIX & MATCH - Klasyczne spodnie do garnituru";"TataKobasa";"549,90";"";"";"";1;"299,91";"";"";"";"7C60BV0102"
183;1;"Marynarka slim fit do garnituru";"TataKobasa";"1049,90";"";"";"";1;"";"";"";"";"6C59BV0103"
184;1;"Klasyczna marynarka";"TataKobasa";"949,90";"";"";"";1;"499,91";"";"";"";"6BZ6BV0103"
185;1;"MIX & MATCH - Marynarka super slim do garnituru";"TataKobasa";"1049,90";"";"";"";1;"";"";"";"";"6K92BV0104"
186;1;"MIX & MATCH - Spodnie super slim do garnituru";"TataKobasa";"549,90";"";"";"";1;"";"";"";"";"7L92BV0104"
187;1;"MIX & MATCH - Marynarka slim fit do garnituru";"TataKobasa";"1049,90";"";"";"";1;"";"";"";"";"6Q69BV7102"
