"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"W sprzedaży (0 lub 1)";"Wartość rabatu";"Opis";"Podsumowanie";"Adresy URL zdjęcia (x,y,z...)"
"0G06XY2542";1;"Jedwabny krawat w mikrowzór";"TataKobasa";"129,90";1;"";"<p>Krawat męski w kolorze granatowym, w mikrowzór. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-132352.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-132352.jpg"
"02U6XY2551";1;"Krawat z dzianiny strukturalnej";"TataKobasa";"149,90";1;"";"<p>Krawat w kolorze bordowym, w strukturalny wzór. Wykonany z bawełny.</p>";"<p>100% Bawełna</p>";"https://vistula.pl/mis/d/bordowy-krawat-vistula-132356.jpg,https://vistula.pl/mis/d/bordowy-krawat-vistula-132356.jpg"
"05U6XY2550";1;"Krawat z dzianiny strukturalnej";"TataKobasa";"149,90";1;"";"<p>Krawat w kolorze brązowym, w strukturalny wzór. Wykonany z bawełny.</p>";"<p>100% Bawełna</p>";"https://vistula.pl/mis/d/br%C4%85zowy-krawat-vistula-132388.jpg,https://vistula.pl/mis/d/br%C4%85zowy-krawat-vistula-132388.jpg"
"0GU6XY2552";1;"Krawat z dzianiny strukturalnej";"TataKobasa";"149,90";1;"";"<p>Krawat w kolorze granatowym, w strukturalny wzór. Wykonany z bawełny.</p>";"<p>100% Bawełna</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-132444.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-132444.jpg"
"0508XY2537";1;"Jedwabny krawat w kwiatowy wzór";"TataKobasa";"129,90";1;"";"<p>Krawat w kolorze brązowym, w kwiatowy wzór. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/br%C4%85zowy-krawat-vistula-132368.jpg,https://vistula.pl/mis/d/br%C4%85zowy-krawat-vistula-132368.jpg"
"0206XY2540";1;"Jedwabny krawat w mikrowzór";"TataKobasa";"129,90";1;"";"<p>Krawat męski w kolorze bordowym, w granatowy mikrowzór. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowy-krawat-vistula-129016.jpg,https://vistula.pl/mis/d/bordowy-krawat-vistula-129016.jpg"
"0G06XY2539";1;"Jedwabny krawat w mikrowzór";"TataKobasa";"129,90";1;"";"<p>Kolor: granatowy, brązowy
Wzór: mikrowzór
Szerokość: 6 cm</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-128996.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-128996.jpg"
"0207XY2519";1;"Jedwabny krawat w mikrowzór";"TataKobasa";"129,90";1;"";"<p>Krawat męski w kolorze bordowym, w mikrowzór. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowy-krawat-vistula-129012.jpg,https://vistula.pl/mis/d/bordowy-krawat-vistula-129012.jpg"
"0G07XY2518";1;"Jedwabny krawat w mikrowzór";"TataKobasa";"129,90";1;"";"<p>Krawat męski w kolorze granatowym, w mikrowzór. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-129008.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-129008.jpg"
"0Z07XY2520";1;"Jedwabny krawat w mikrowzór";"TataKobasa";"129,90";1;"";"<p>Krawat męski w kolorze zielonym, w mikrowzór. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/zielony-krawat-vistula-129004.jpg,https://vistula.pl/mis/d/zielony-krawat-vistula-129004.jpg"
"0206XY2516";1;"Jedwabny krawat we wzór paisley";"TataKobasa";"149,90";1;"";"<p>Krawat męski w kolorze bordowym, we wzór paisley. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowy-krawat-vistula-129000.jpg,https://vistula.pl/mis/d/bordowy-krawat-vistula-129000.jpg"
"0G06XY2515";1;"Jedwabny krawat we wzór paisley";"TataKobasa";"149,90";1;"";"<p>Krawat męski w kolorze granatowym, we wzór paisley. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-129020.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-129020.jpg"
"0G06XY2517";1;"Jedwabny krawat we wzór paisley";"TataKobasa";"149,90";1;"";"<p>Krawat męski w kolorze granatowym, we wzór paisley. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-128992.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-128992.jpg"
"0206XY2510";1;"Jedwabny krawat we wzór paisley";"TataKobasa";"149,90";1;"";"<p>Krawat męski w kolorze bordowym, we wzór paisley. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowy-krawat-vistula-129024.jpg,https://vistula.pl/mis/d/bordowy-krawat-vistula-129024.jpg"
"0G06XY2509";1;"Jedwabny krawat we wzór paisley";"TataKobasa";"149,90";1;"";"<p>Krawat męski w kolorze granatowym, we wzór paisley. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-129032.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-129032.jpg"
"0M06XY2511";1;"Jedwabny krawat we wzór paisley";"TataKobasa";"149,90";1;"";"<p>Krawat męski w kolorze beżowym, we wzór paisley. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/wielokolorowy-krawat-vistula-129028.jpg,https://vistula.pl/mis/d/wielokolorowy-krawat-vistula-129028.jpg"
"0207XY2535";1;"Jedwabny krawat w kropki";"TataKobasa";"129,90";1;"";"<p>Krawat w kolorze bordowym, w kropki. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowy-krawat-vistula-126255.jpg,https://vistula.pl/mis/d/bordowy-krawat-vistula-126255.jpg"
"0G07XY2534";1;"Jedwabny krawat w geometryczny wzór";"TataKobasa";"129,90";1;"";"<p>Krawat w kolorze granatowym, w kropki. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-126303.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-126303.jpg"
"0G06XY2523";1;"Jedwabny krawat w geometryczny wzór";"TataKobasa";"99,90";1;"";"<p>Krawat w kolorze granatowym, w geometryczny wzór. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowy-krawat-vistula-126171.jpg,https://vistula.pl/mis/d/granatowy-krawat-vistula-126171.jpg"
"0206XY2524";1;"Jedwabny krawat w geometryczny wzór";"TataKobasa";"99,90";1;"";"<p>Krawat w kolorze bordowo-granatowym, w geometryczny wzór. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowy-krawat-vistula-126183.jpg,https://vistula.pl/mis/d/bordowy-krawat-vistula-126183.jpg"
"0206XY2525";1;"Jedwabny krawat w kratę";"TataKobasa";"99,90";1;"";"<p>Krawat w kolorze bordowo-granatowym, w kratę. Wykonany z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowy-krawat-vistula-126147.jpg,https://vistula.pl/mis/d/bordowy-krawat-vistula-126147.jpg"
"0000XZ2646";1;"Jedwabna mucha w geometryczny wzór";"TataKobasa";"89,90";1;"";"<p>Mucha w kolorze granatowo-bordowym, w geometryczny wzór. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowa-mucha-vistula-126251.jpg,https://vistula.pl/mis/d/bordowa-mucha-vistula-126251.jpg"
"0000XZ2647";1;"Jedwabna mucha w geometryczny wzór";"TataKobasa";"89,90";1;"";"<p>Mucha w kolorze granatowym, w geometryczny wzór. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-vistula-126271.jpg,https://vistula.pl/mis/d/granatowa-mucha-vistula-126271.jpg"
"0000XZ2648";1;"Jedwabna mucha w kratę";"TataKobasa";"89,90";1;"";"<p>Mucha w kolorze granatowo-bordowym, w kratę. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowa-mucha-vistula-126215.jpg,https://vistula.pl/mis/d/bordowa-mucha-vistula-126215.jpg"
"0000XZ2649";1;"Jedwabna mucha w kratę";"TataKobasa";"89,90";1;"";"<p>Mucha w kolorze granatowo-niebieskim, w kratę. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-vistula-126207.jpg,https://vistula.pl/mis/d/granatowa-mucha-vistula-126207.jpg"
"0000XZ2650";1;"Jedwabna mucha we wzór paisley";"TataKobasa";"89,90";1;"";"<p>Mucha w kolorze bordowo-granatowym, we wzór paisley. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-vistula-126211.jpg,https://vistula.pl/mis/d/granatowa-mucha-vistula-126211.jpg"
"0000XZ2651";1;"Jedwabna mucha we wzór paisley";"TataKobasa";"89,90";1;"";"<p>Mucha w kolorze niebiesko-granatowym, we wzór paisley. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-vistula-126239.jpg,https://vistula.pl/mis/d/granatowa-mucha-vistula-126239.jpg"
"0000XZ2652";1;"Jedwabna mucha we wzór paisley";"TataKobasa";"89,90";1;"";"<p>Mucha w kolorze brązowo-beżowym, we wzór paisley. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/br%C4%85zowa-mucha-vistula-126283.jpg,https://vistula.pl/mis/d/br%C4%85zowa-mucha-vistula-126283.jpg"
"0000XZ2523";1;"Jedwabna mucha we wzór paisley";"TataKobasa";"99,90";1;"";"<p>Mucha w kolorze bordowo-granatowym, we wzór paisley. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowa-mucha-vistula-119775.jpg,https://vistula.pl/mis/d/bordowa-mucha-vistula-119775.jpg"
"0000XZ2524";1;"Jedwabna mucha we wzór paisley";"TataKobasa";"99,90";1;"";"<p>Mucha w kolorze granatowym, we wzór paisley. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-vistula-119787.jpg,https://vistula.pl/mis/d/granatowa-mucha-vistula-119787.jpg"
"0000XZ2527";1;"Jedwabna mucha w mikrowzór";"TataKobasa";"99,90";1;"";"<p>Mucha w kolorze bordowo-czarnym, w mikrowzór. Wykona z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowa-mucha-vistula-119779.jpg,https://vistula.pl/mis/d/bordowa-mucha-vistula-119779.jpg"
"0000XA6496";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Czarna mucha wykonana w 100% z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/-58560.jpg,https://vistula.pl/mis/d/-58560.jpg"
"0000XZ6739";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha wykonana z gładkiej tkaniny w kolorze granatowym, ze szlachetnego jedwabiu. Zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/-58568.jpg,https://vistula.pl/mis/d/-58568.jpg"
"0000XA6495";1;"Jedwabna mucha";"TataKobasa";"119,90";1;"";"<p>Wiązana mucha w kolorze bordowym, gładka. Wykonana w 100% z jedwabiu.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/-58524.jpg,https://vistula.pl/mis/d/-58524.jpg"
"0000XZ8420";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha wykonana z czerwonej tkaniny o diagonalnym splocie, ze szlachetnego jedwabiu. Zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/-58572.jpg,https://vistula.pl/mis/d/-58572.jpg"
"0000XA6497";1;"Jedwabna mucha";"TataKobasa";"119,90";1;"";"<p>Mucha w kolorze białym, gładka. Wykonana z jedwabiu, zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/-58528.jpg,https://vistula.pl/mis/d/-58528.jpg"
"0000XA6494";1;"Jedwabna mucha";"TataKobasa";"119,90";1;"";"<p>Mucha w kolorze granatowym, gładka. Wykonana w 100% z jedwabiu, wiązana.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-lantier-58532.jpg,https://vistula.pl/mis/d/granatowa-mucha-lantier-58532.jpg"
"0000XZ9498";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha Vistula w niebiesko-granatowo-biały mikrowzór. Wykonana w 100% z jedwabiu, zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowa-mucha-vistula-75655.jpg,https://vistula.pl/mis/d/bordowa-mucha-vistula-75655.jpg"
"0000XZ9499";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha Vistula w granatowo-czerwono-różowy mikrowzór. Wykonana w 100% z jedwabiu, zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-vistula-75651.jpg,https://vistula.pl/mis/d/granatowa-mucha-vistula-75651.jpg"
"0000XZ9497";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha Vistula w niebiesko-białe kropki na granatowym tle. Wykonana w 100% z jedwabiu, zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-vistula-73163.jpg,https://vistula.pl/mis/d/granatowa-mucha-vistula-73163.jpg"
"0000XZ6737";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha Vistula wykonana z gładkiej tkaniny w kolorze bordowym, ze szlachetnego jedwabiu. Zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowa-mucha-vistula-58540.jpg,https://vistula.pl/mis/d/bordowa-mucha-vistula-58540.jpg"
"0000XZ9496";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha Vistula w kolorze bordowym. Wykonana w 100% z jedwabiu, zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowa-mucha-vistula-83397.jpg,https://vistula.pl/mis/d/bordowa-mucha-vistula-83397.jpg"
"0000XZ6738";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha Vistula wykonana z czarnej, gładkiej tkaniny, ze szlachetnego jedwabiu. Zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/czarna-mucha-vistula-58480.jpg,https://vistula.pl/mis/d/czarna-mucha-vistula-58480.jpg"
"0000XA5822";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Duża mucha Vistula wykonana z gładkiej tkaniny w kolorze bordowym, ze szlachetnego jedwabiu. Zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/bordowa-mucha-vistula-58488.jpg,https://vistula.pl/mis/d/bordowa-mucha-vistula-58488.jpg"
"0000XA3463";1;"Jedwabna mucha";"TataKobasa";"99,90";1;"";"<p>Mucha Vistula w kolorze granatowym, w strukturalny wzór. Wykonana z jedwabiu, zapinana na haczyk.</p>";"<p>100% Jedwab</p>";"https://vistula.pl/mis/d/granatowa-mucha-vistula-58548.jpg,https://vistula.pl/mis/d/granatowa-mucha-vistula-58548.jpg"
"0000XZ2566";1;"Pasek z plecionki";"TataKobasa";"99,90";1;"";"<p>Pasek męski w kolorze beżowy- czarnym. Wykonany z elastycznej plecionki. Posiada okrągłą klamrę.</p>";"<p>58% Polipropylen, 42% Elastan</p>";"https://vistula.pl/mis/d/granatowy-pasek-vistula-133980.jpg,https://vistula.pl/mis/d/granatowy-pasek-vistula-133980.jpg"
"0000XZ2567";1;"Pasek z plecionki";"TataKobasa";"99,90";1;"";"<p>Pasek męski w kolorze bordowo-granatowym. Wykonany z elastycznej plecionki. Posiada okrągłą klamrę.</p>";"<p>58% Polipropylen, 42% Elastan</p>";"https://vistula.pl/mis/d/grafitowy-pasek-vistula-133996.jpg,https://vistula.pl/mis/d/grafitowy-pasek-vistula-133996.jpg"
"0000XZ2560";1;"Pasek z plecionki";"TataKobasa";"99,90";1;"";"<p>Pasek męski w kolorze brązowym. Wykonany z elastycznej plecionki. Posiada okrągłą klamrę.</p>";"<p>58% Polipropylen, 42% Elastan</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-134000.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-134000.jpg"
"0000XZ2561";1;"Pasek z plecionki";"TataKobasa";"99,90";1;"";"<p>Pasek męski w kolorze granatowym. Wykonany z elastycznej plecionki. Posiada okrągłą klamrę.</p>";"<p>58% Polipropylen, 42% Elastan</p>";"https://vistula.pl/mis/d/granatowy-pasek-vistula-133992.jpg,https://vistula.pl/mis/d/granatowy-pasek-vistula-133992.jpg"
"0000XZ2613";1;"Skórzany pasek";"TataKobasa";"129,90";1;"";"<p>Pasek męski w kolorze czarnym. Wykonany ze skóry. Posiada kwadratową klamrę.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/czarny-pasek-vistula-127889.jpg,https://vistula.pl/mis/d/czarny-pasek-vistula-127889.jpg"
"0000XZ2558";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze czarnym. Wykonany ze skóry. Posiada kwadratową klamrę oraz metalową szlufkę z napisem Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/czarny-pasek-vistula-123551.jpg,https://vistula.pl/mis/d/czarny-pasek-vistula-123551.jpg"
"0000XZ2559";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze brązowym. Wykonany ze skóry. Posiada kwadratową klamrę oraz metalową szlufkę z napisem Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-123555.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-123555.jpg"
"0000XZ2552";1;"Skórzany pasek w diagonalny wzór";"TataKobasa";"129,90";1;"";"<p>Pasek męski w kolorze brązowym, w diagonalny wzór. Wykonany ze skóry. Posiada kwadratową klamrę oraz wytłoczony napis Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-125303.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-125303.jpg"
"0000XZ2620";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze brązowym. Wykonany ze skóry. Posiada kwadratową klamrę oraz wytłoczony napis Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-122559.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-122559.jpg"
"0000XZ2500";1;"Skórzany pasek";"TataKobasa";"129,90";1;"";"<p>Skórzany pasek w kolorze brązowym z tłoczeniem imitującym plecionkę. Kwadratowa klamra. Wykonany ze skóry.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-120063.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-120063.jpg"
"0000XZ2556";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze czarnym. Wykonany ze skóry. Posiada kwadratową klamrę oraz wytłoczony napis Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/czarny-pasek-vistula-121143.jpg,https://vistula.pl/mis/d/czarny-pasek-vistula-121143.jpg"
"0000XZ2574";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze brązowym. Wykonany ze skóry. Posiada kwadratową klamrę.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-120979.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-120979.jpg"
"0000XZ2573";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze brązowym. Wykonany ze skóry. Posiada kwadratową klamrę.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-120991.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-120991.jpg"
"0000XZ2572";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze czarnym. Wykonany ze skóry. Posiada kwadratową klamrę.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/czarny-pasek-vistula-120975.jpg,https://vistula.pl/mis/d/czarny-pasek-vistula-120975.jpg"
"0000XZ2217";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze brązowym. Wykonany został z najwyższej jakości skóry. Posiada kwadratową klamrę.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-104935.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-104935.jpg"
"0000XZ2218";1;"Skórzany pasek";"TataKobasa";"149,90";1;"";"<p>Pasek męski w kolorze czarnym. Wykonany został z najwyższej jakości skóry. Posiada kwadratową klamrę.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/czarny-pasek-vistula-104911.jpg,https://vistula.pl/mis/d/czarny-pasek-vistula-104911.jpg"
"0000XZ2207";1;"Skórzany pasek";"TataKobasa";"199,90";1;"";"<p>Pasek męski w kolorze jasnobrązowym. Wykonany został z najwyższej jakości skóry. Posiada kwadratową klamrę oraz wytłoczone logo Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-104311.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-104311.jpg"
"0000XZ2208";1;"Skórzany pasek";"TataKobasa";"199,90";1;"";"<p>Pasek męski w kolorze czarnym. Wykonany został z najwyższej jakości skóry. Posiada kwadratową klamrę oraz wytłoczone logo Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/czarny-pasek-vistula-104335.jpg,https://vistula.pl/mis/d/czarny-pasek-vistula-104335.jpg"
"0000XZ2219";1;"Skórzany pasek";"TataKobasa";"199,90";1;"";"<p>Pasek męski w kolorze brązowym. Wykonany został z najwyższej jakości skóry. Posiada kwadratową klamrę oraz wytłoczone logo Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-104331.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-104331.jpg"
"0000XZ2221";1;"Skórzany pasek";"TataKobasa";"199,90";1;"";"<p>Pasek męski w kolorze brązowym. Wykonany został z najwyższej jakości skóry. Posiada kwadratową klamrę oraz wytłoczone logo Vistula.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-104307.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-104307.jpg"
"0000XZ9922";1;"Skórzany pasek";"TataKobasa";"99,90";1;"";"<p>Pasek męski w kolorze brązowym z dużą, srebrna klamrą. Wykonany w 100% z naturalnej skóry.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-28289.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-28289.jpg"
"0000XZ9927";1;"Skórzany pasek";"TataKobasa";"119,90";1;"";"<p>Pasek skórzany męski w kolorze ciemnobrązowym. Prosty fason, klasyczna klamra. Wykonany w 100% z naturalnej skóry.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-59784.jpg,https://vistula.pl/mis/d/br%C4%85zowy-pasek-vistula-59784.jpg"
"0000XZ9921";1;"VISTULA|PZPN - Skórzany pasek";"TataKobasa";"99,00";1;"";"<p>Pasek męski w kolorze czarnym. Wykonany w 100% z gładkiej, naturalnej skóry. Prosty fason. Pełna, prostokątna klamra.</p>";"<p>100% Skóra</p>";"https://vistula.pl/mis/d/czarny-pasek-vistula-119687.jpg,https://vistula.pl/mis/d/czarny-pasek-vistula-119687.jpg"
